source,phone,review,rating
influenster,iphone,Tnr best of the best phone in the world 🌍 i cant Bay one fore but i really want iPhone x becsuse itmy dream please bay it for me,5
influenster,iphone,"Hola, me encanta el iphone Me gustaría tener un comentario en mi canal de youtube Me encanta su opinión y la forma en que funciona Tengo un iPhone 5 pero si me rompe y me encantaría enviar este iphone para ponerlo Prueba y opinión sobre las últimas muchas gracias por responder",5
influenster,iphone,I don’t own this but my friend does and I loveeee how amazing it is in its features . It’s a little expensive to buy unless you work and don’t depend on your parents for it  This has to be one of the best model of iPhone that has come out because of how neat and sleek it looks and the ease of use is a big bonus !,5
influenster,iphone,Hi My name is Noor I have a channel on YouTube and a page on facebook I have a big family in social media and i like this product Personally This is the product I loved most because its quality is very high and color is more than wonderful I hope to work for him review and will be wonderfulBest Regards.Country :MoroccoCity : SidiKacemZip Code :16000Adresse : Boite Postal 580  Sidi kacem   Morocco,5
influenster,iphone,"Hello, I am Ayoub, from Morocco, I liked your product and I am pleased to see it for the servers in Morocco. I think you are interested in making a product for your product in the Arab countries as well. I am pleased to respond to your request for a free publicity for your product. Just give me a chance and you will not regret it. Free review for the best company ""Apple""",5
influenster,iphone,"I wanted to associate with you if possible. I can help you promote your products by reviewing them in my videos for a fee. My goal is to encourage people to buy online and, at the same time, help the company to promote their products. I just found your products. I feel it would be a great option for us. You could help me with a video on my YouTube channel by leaving the link of the pages so that the people watching the video can access the link to buy a product that I could promote on my social networks like twitter insgram facebook youtubeThanks for your answer and Have a great day",5
influenster,iphone,"Dear of Influster,My name is Sufian and I have an account in Instagram with a large number of subscribers. I do a lot of reviews of electronic devices and my photos are made from a large number of views.I can help you promote your products by reviewing them in my photos for product charges and unboxing.My goal is to encourage people to buy from the Internet and at the same time help the company to promote products.Thanks Infinster.",5
influenster,iphone,dear i would like to make an review for ur product iphone x in my page instagram with 3789 followers u can send it to me in this adress morocco.chichaoua.lot ennacer1 maison n240 Thanks♡Text me in this email Pro.email04@gmail.com,5
influenster,iphone,"Hello, My name is Meriem. I want to try the iPhone X on my YouTube, Facebook and Instagram.I love all the products of this company if you allow me to review these products. I would be grateful to you. I can help you promote your products by reviewing my social media to encourage people to buy from the internet and at the same time help the company to promote good news . Warm greetings",5
influenster,iphone,"Hello, I love all the products of this company if you allow me to review this prodect I would be grateful to you , I can help you promote your products by reviewing them in my videos for the purpose of encouraging people to buy from the internet and on the same time help the company promote good news . best Regards",5
influenster,iphone,I CAN NOT BELIEVE THE IPHONE X IS BETTER THAN 8 HAS A LARGE CAMERA AND IS MUCH FASTER THAN 8 AND ITS COLORS ARE BEAUTIFUL WHEN I SAW IT LOVE IT♥ THANKS,5
influenster,iphone,I am currently using this phone! I LOVE the camera! It’s a fast phone. It has many features. The Memoji’s are really cool (currently upgraded to the iOS 12),5
influenster,iphone,MUY BUEN PRODUCTO ME ENCANTARÍA TENERLO YA QUE ES EL MEJOR SMARTPHONE DE LA ACTUALIDAD CON EXCELENTE CALIDAD COMO LA DE APPLE.POR ESO ME GUSTARÍA TENERLO,5
influenster,iphone,"My favorite iphone yet. Takes amazing pictures, runs the operating system well, very fast to respond to commands. it is worth the price tag, in my opinion.",5
